datetime,Current,Active_Power,Fordward_Energy,createdAt
2023-05-18 13:09:54.715,0.0,0,0.0,2023-05-18 13:09:54.715
2023-05-18 13:10:00.154,0.0,0,0.0,2023-05-18 13:10:00.154
2023-05-18 13:10:05.925,0.0,0,0.0,2023-05-18 13:10:05.925
2023-05-18 13:10:11.524,0.0,0,0.0,2023-05-18 13:10:11.524
2023-05-18 13:10:20.548,0.0,0,0.0,2023-05-18 13:10:20.548
2023-05-18 13:10:25.842,0.0,0,0.0,2023-05-18 13:10:25.842
2023-05-18 13:10:36.529,0.0,0,0.0,2023-05-18 13:10:36.529
2023-05-18 13:10:42.481,0.0,0,0.0,2023-05-18 13:10:42.481
2023-05-18 13:10:48.023,0.0,0,0.0,2023-05-18 13:10:48.023
2023-05-18 13:10:53.876,0.0,0,0.0,2023-05-18 13:10:53.876
2023-05-18 13:10:59.618,0.0,0,0.0,2023-05-18 13:10:59.618
2023-05-18 13:11:07.173,0.0,0,0.0,2023-05-18 13:11:07.173
2023-05-18 13:11:10.984,0.0,0,0.0,2023-05-18 13:11:10.984
2023-05-18 13:11:16.619,0.0,0,0.0,2023-05-18 13:11:16.619
2023-05-18 13:11:22.032,0.0,0,0.0,2023-05-18 13:11:22.032
2023-05-18 13:11:27.577,0.0,0,0.0,2023-05-18 13:11:27.577
2023-05-18 13:11:33.376,0.0,0,0.0,2023-05-18 13:11:33.376
2023-05-18 13:11:39.559,0.0,0,0.0,2023-05-18 13:11:39.559
2023-05-18 13:11:45.033,0.0,0,0.0,2023-05-18 13:11:45.033
2023-05-18 13:11:53.833,0.0,0,0.0,2023-05-18 13:11:53.833
2023-05-18 13:12:04.203,0.0,0,0.0,2023-05-18 13:12:04.203
2023-05-18 13:12:19.880,0.0,0,0.0,2023-05-18 13:12:19.880
2023-05-18 13:12:25.379,0.0,0,0.0,2023-05-18 13:12:25.379
2023-05-18 13:12:31.070,0.0,0,0.0,2023-05-18 13:12:31.070
2023-05-18 13:12:39.674,0.0,0,0.0,2023-05-18 13:12:39.674
2023-05-18 13:12:45.490,0.0,0,0.0,2023-05-18 13:12:45.490
2023-05-18 13:12:51.100,0.0,0,0.0,2023-05-18 13:12:51.100
2023-05-18 13:12:57.139,0.0,0,0.0,2023-05-18 13:12:57.139
2023-05-18 13:13:04.399,0.0,0,0.0,2023-05-18 13:13:04.399
2023-05-18 13:13:14.917,0.0,0,0.0,2023-05-18 13:13:14.917
2023-05-18 13:13:19.938,0.0,0,0.0,2023-05-18 13:13:19.938
2023-05-18 13:13:25.796,0.0,0,0.0,2023-05-18 13:13:25.796
2023-05-18 13:13:31.635,0.0,0,0.0,2023-05-18 13:13:31.635
2023-05-18 13:13:37.397,0.0,0,0.0,2023-05-18 13:13:37.397
2023-05-18 13:13:42.871,0.0,0,0.0,2023-05-18 13:13:42.871
2023-05-18 13:13:49.083,0.0,0,0.0,2023-05-18 13:13:49.083
2023-05-18 13:13:56.954,0.0,0,0.0,2023-05-18 13:13:56.954
2023-05-18 13:14:02.957,0.0,0,0.0,2023-05-18 13:14:02.957
2023-05-18 13:14:08.597,0.0,0,0.0,2023-05-18 13:14:08.597
2023-05-18 13:14:14.531,0.0,0,0.0,2023-05-18 13:14:14.531
2023-05-18 13:14:20.317,0.0,0,0.0,2023-05-18 13:14:20.317
2023-05-18 13:14:26.083,0.0,0,0.0,2023-05-18 13:14:26.083
2023-05-18 13:14:31.887,0.0,0,0.0,2023-05-18 13:14:31.887
2023-05-18 13:14:37.500,0.0,0,0.0,2023-05-18 13:14:37.500
2023-05-18 13:14:43.433,0.0,0,0.0,2023-05-18 13:14:43.433
2023-05-18 13:14:49.879,0.0,0,0.0,2023-05-18 13:14:49.879
2023-05-18 13:14:55.341,0.0,0,0.0,2023-05-18 13:14:55.341
2023-05-18 13:15:01.056,0.0,0,0.0,2023-05-18 13:15:01.056
2023-05-18 13:15:06.955,0.0,0,0.0,2023-05-18 13:15:06.955
2023-05-18 13:15:12.318,0.0,0,0.0,2023-05-18 13:15:12.318
2023-05-18 13:15:18.208,0.0,0,0.0,2023-05-18 13:15:18.208
2023-05-18 13:15:23.977,0.0,0,0.0,2023-05-18 13:15:23.977
2023-05-18 13:15:35.845,0.0,0,0.0,2023-05-18 13:15:35.845
2023-05-18 13:15:44.112,0.0,0,0.0,2023-05-18 13:15:44.112
2023-05-18 13:15:50.150,0.0,0,0.0,2023-05-18 13:15:50.150
2023-05-18 13:15:56.078,0.0,0,0.0,2023-05-18 13:15:56.078
2023-05-18 13:16:01.451,0.0,0,0.0,2023-05-18 13:16:01.451
2023-05-18 13:16:07.233,0.0,0,0.0,2023-05-18 13:16:07.233
2023-05-18 13:16:12.728,0.0,0,0.0,2023-05-18 13:16:12.728
2023-05-18 13:16:18.565,0.0,0,0.0,2023-05-18 13:16:18.565
2023-05-18 13:16:24.324,0.0,0,0.0,2023-05-18 13:16:24.324
2023-05-18 13:16:32.814,0.0,0,0.0,2023-05-18 13:16:32.814
2023-05-18 13:16:38.486,0.0,0,0.0,2023-05-18 13:16:38.486
2023-05-18 13:16:44.156,0.0,0,0.0,2023-05-18 13:16:44.156
2023-05-18 13:16:49.783,0.0,0,0.0,2023-05-18 13:16:49.783
2023-05-18 13:16:58.066,0.0,0,0.0,2023-05-18 13:16:58.066
2023-05-18 13:17:03.798,0.0,0,0.0,2023-05-18 13:17:03.798
2023-05-18 13:17:09.324,0.0,0,0.0,2023-05-18 13:17:09.324
2023-05-18 13:17:15.001,0.0,0,0.0,2023-05-18 13:17:15.001
2023-05-18 13:17:20.756,0.0,0,0.0,2023-05-18 13:17:20.756
2023-05-18 13:17:25.782,0.0,0,0.0,2023-05-18 13:17:25.782
2023-05-18 13:17:37.188,0.0,0,0.0,2023-05-18 13:17:37.188
2023-05-18 13:17:48.569,0.0,0,0.0,2023-05-18 13:17:48.569
2023-05-18 13:17:54.528,0.0,0,0.0,2023-05-18 13:17:54.528
2023-05-18 13:18:00.082,0.0,0,0.0,2023-05-18 13:18:00.082
2023-05-18 13:18:05.676,0.0,0,0.0,2023-05-18 13:18:05.676
2023-05-18 13:18:11.737,0.0,0,0.0,2023-05-18 13:18:11.737
2023-05-18 13:18:27.070,0.0,0,0.0,2023-05-18 13:18:27.070
2023-05-18 13:18:37.777,0.0,0,0.0,2023-05-18 13:18:37.777
2023-05-18 13:18:48.408,0.0,0,0.0,2023-05-18 13:18:48.408
2023-05-18 13:18:53.463,0.0,0,0.0,2023-05-18 13:18:53.463
2023-05-18 13:18:59.433,0.0,0,0.0,2023-05-18 13:18:59.433
2023-05-18 13:19:10.052,0.0,0,0.0,2023-05-18 13:19:10.052
2023-05-18 13:19:15.125,0.0,0,0.0,2023-05-18 13:19:15.125
2023-05-18 13:19:20.854,0.0,0,0.0,2023-05-18 13:19:20.854
2023-05-18 13:19:31.662,0.0,0,0.0,2023-05-18 13:19:31.662
2023-05-18 13:19:42.304,0.0,0,0.0,2023-05-18 13:19:42.304
2023-05-18 13:19:47.348,0.0,0,0.0,2023-05-18 13:19:47.348
2023-05-18 13:19:53.122,0.0,0,0.0,2023-05-18 13:19:53.122
2023-05-18 13:20:03.788,0.0,0,0.0,2023-05-18 13:20:03.788
2023-05-18 13:20:08.810,0.0,0,0.0,2023-05-18 13:20:08.810
2023-05-18 13:20:14.455,0.0,0,0.0,2023-05-18 13:20:14.455
2023-05-18 13:20:19.798,0.0,0,0.0,2023-05-18 13:20:19.798
2023-05-18 13:20:28.292,0.0,0,0.0,2023-05-18 13:20:28.292
2023-05-18 13:20:34.037,0.0,0,0.0,2023-05-18 13:20:34.037
2023-05-18 13:20:39.966,0.0,0,0.0,2023-05-18 13:20:39.966
2023-05-18 13:20:48.450,0.0,0,0.0,2023-05-18 13:20:48.450
2023-05-18 13:20:54.325,0.0,0,0.0,2023-05-18 13:20:54.325
2023-05-18 13:21:01.896,0.0,0,0.0,2023-05-18 13:21:01.896
2023-05-18 13:21:18.990,0.0,0,0.0,2023-05-18 13:21:18.990
2023-05-18 13:21:24.811,0.0,0,0.0,2023-05-18 13:21:24.811
2023-05-18 13:21:30.475,0.0,0,0.0,2023-05-18 13:21:30.475
2023-05-18 13:21:36.086,0.0,0,0.0,2023-05-18 13:21:36.086
2023-05-18 13:21:51.667,0.0,0,0.0,2023-05-18 13:21:51.667
2023-05-18 13:21:57.232,0.0,0,0.0,2023-05-18 13:21:57.232
2023-05-18 13:22:03.256,0.0,0,0.0,2023-05-18 13:22:03.256
2023-05-18 13:22:09.269,0.0,0,0.0,2023-05-18 13:22:09.269
2023-05-18 13:22:15.222,0.0,0,0.0,2023-05-18 13:22:15.222
2023-05-18 13:22:21.070,0.0,0,0.0,2023-05-18 13:22:21.070
2023-05-18 13:22:26.745,0.0,0,0.0,2023-05-18 13:22:26.745
2023-05-18 13:22:33.149,0.0,0,0.0,2023-05-18 13:22:33.149
2023-05-18 13:22:52.916,0.0,0,0.0,2023-05-18 13:22:52.916
2023-05-18 13:25:57.465,0.0,0,0.0,2023-05-18 13:25:57.465
2023-05-18 13:26:13.347,0.0,0,0.0,2023-05-18 13:26:13.347
2023-05-18 13:26:19.150,0.0,0,0.0,2023-05-18 13:26:19.150
2023-05-18 13:26:25.011,0.0,0,0.0,2023-05-18 13:26:25.011
2023-05-18 13:26:30.740,0.0,0,0.0,2023-05-18 13:26:30.740
2023-05-18 13:26:36.410,0.0,0,0.0,2023-05-18 13:26:36.410
2023-05-18 13:26:48.180,0.0,0,0.0,2023-05-18 13:26:48.180
2023-05-18 13:26:50.240,0.0,0,0.0,2023-05-18 13:26:50.240
2023-05-18 13:27:02.090,0.0,0,0.0,2023-05-18 13:27:02.090
2023-05-18 13:27:13.639,0.66,104,0.0,2023-05-18 13:27:13.639
2023-05-18 13:27:20.172,0.67,104,0.0,2023-05-18 13:27:20.172
2023-05-18 13:27:26.161,0.67,104,0.0,2023-05-18 13:27:26.161
2023-05-18 13:27:31.922,0.67,104,0.0,2023-05-18 13:27:31.922
2023-05-18 13:27:37.552,0.67,104,0.0,2023-05-18 13:27:37.552
2023-05-18 13:27:43.609,0.67,104,0.0,2023-05-18 13:27:43.609
2023-05-18 13:27:49.582,0.68,105,0.0,2023-05-18 13:27:49.582
2023-05-18 13:27:55.276,0.67,105,0.0,2023-05-18 13:27:55.276
2023-05-18 13:28:22.316,0.68,105,0.0,2023-05-18 13:28:22.316
2023-05-18 13:28:33.230,0.68,105,0.0,2023-05-18 13:28:33.230
2023-05-18 13:28:56.263,0.68,105,0.0,2023-05-18 13:28:56.263
2023-05-18 13:29:07.795,0.68,105,0.0,2023-05-18 13:29:07.795
2023-05-18 13:29:12.829,0.68,105,0.0,2023-05-18 13:29:12.829
2023-05-18 13:29:18.754,0.68,105,0.0,2023-05-18 13:29:18.754
2023-05-18 13:29:29.524,0.68,105,0.0,2023-05-18 13:29:29.524
2023-05-18 13:29:40.427,0.68,105,0.0,2023-05-18 13:29:40.427
2023-05-18 13:29:51.742,0.68,105,0.0,2023-05-18 13:29:51.742
2023-05-18 13:29:57.468,0.68,105,0.0,2023-05-18 13:29:57.468
2023-05-18 13:30:03.219,0.68,105,0.0,2023-05-18 13:30:03.219
2023-05-18 13:30:09.170,0.68,105,0.0,2023-05-18 13:30:09.170
2023-05-18 13:30:14.676,0.68,105,0.0,2023-05-18 13:30:14.676
2023-05-18 13:30:20.512,0.68,105,0.0,2023-05-18 13:30:20.512
2023-05-18 13:30:26.198,0.68,105,0.0,2023-05-18 13:30:26.198
2023-05-18 13:30:32.041,0.68,105,0.0,2023-05-18 13:30:32.041
2023-05-18 13:30:37.872,0.68,104,0.0,2023-05-18 13:30:37.872
2023-05-18 13:30:43.837,0.68,105,0.0,2023-05-18 13:30:43.837
2023-05-18 13:30:49.875,0.68,105,0.0,2023-05-18 13:30:49.875
2023-05-18 13:30:55.890,0.68,105,0.0,2023-05-18 13:30:55.890
2023-05-18 13:31:01.811,0.68,105,0.0,2023-05-18 13:31:01.811
2023-05-18 13:31:07.577,0.68,105,0.0,2023-05-18 13:31:07.577
2023-05-18 13:31:13.248,0.68,105,0.0,2023-05-18 13:31:13.248
2023-05-18 13:31:26.406,0.68,105,0.0,2023-05-18 13:31:26.406
2023-05-18 13:31:32.140,0.68,105,0.0,2023-05-18 13:31:32.140
2023-05-18 13:31:38.031,0.68,105,0.0,2023-05-18 13:31:38.031
2023-05-18 13:31:43.765,0.68,105,0.0,2023-05-18 13:31:43.765
2023-05-18 13:31:49.428,0.68,105,0.0,2023-05-18 13:31:49.428
2023-05-18 13:31:58.054,0.68,105,0.0,2023-05-18 13:31:58.054
2023-05-18 13:32:03.951,0.68,105,0.0,2023-05-18 13:32:03.951
2023-05-18 13:32:09.559,0.68,105,0.0,2023-05-18 13:32:09.559
2023-05-18 13:32:18.014,0.68,105,0.0,2023-05-18 13:32:18.014
2023-05-18 13:32:23.789,0.68,105,0.0,2023-05-18 13:32:23.789
2023-05-18 13:32:29.182,0.68,105,0.0,2023-05-18 13:32:29.182
2023-05-18 13:32:35.217,0.68,105,0.0,2023-05-18 13:32:35.217
2023-05-18 13:32:41.004,0.68,105,0.0,2023-05-18 13:32:41.004
2023-05-18 13:32:46.692,0.68,105,0.0,2023-05-18 13:32:46.692
2023-05-18 13:32:52.562,0.68,105,0.0,2023-05-18 13:32:52.562
2023-05-18 13:32:58.335,0.68,105,0.0,2023-05-18 13:32:58.335
2023-05-18 13:33:06.864,0.68,105,0.0,2023-05-18 13:33:06.864
2023-05-18 13:33:12.356,0.68,105,0.0,2023-05-18 13:33:12.356
2023-05-18 13:33:18.115,0.68,105,0.0,2023-05-18 13:33:18.115
2023-05-18 13:33:23.870,0.68,105,0.0,2023-05-18 13:33:23.870
2023-05-18 13:33:29.574,0.68,105,0.0,2023-05-18 13:33:29.574
2023-05-18 13:33:36.321,0.68,105,0.0,2023-05-18 13:33:36.321
2023-05-18 13:33:42.077,0.69,105,0.0,2023-05-18 13:33:42.077
2023-05-18 13:33:47.482,0.69,105,0.0,2023-05-18 13:33:47.482
2023-05-18 13:33:53.494,0.68,105,0.0,2023-05-18 13:33:53.494
2023-05-18 13:33:59.448,0.69,105,0.0,2023-05-18 13:33:59.448
2023-05-18 13:34:05.231,0.69,105,0.0,2023-05-18 13:34:05.231
2023-05-18 13:34:10.994,0.69,105,0.0,2023-05-18 13:34:10.994
2023-05-18 13:34:16.764,0.69,105,0.0,2023-05-18 13:34:16.764
2023-05-18 13:34:22.718,0.68,105,0.0,2023-05-18 13:34:22.718
2023-05-18 13:34:28.190,0.69,105,0.0,2023-05-18 13:34:28.190
2023-05-18 13:34:34.241,0.69,105,0.01,2023-05-18 13:34:34.241
2023-05-18 13:34:40.364,0.69,105,0.01,2023-05-18 13:34:40.364
2023-05-18 13:34:51.278,0.69,105,0.01,2023-05-18 13:34:51.278
2023-05-18 13:35:02.068,0.69,105,0.01,2023-05-18 13:35:02.068
2023-05-18 13:35:12.709,0.69,105,0.01,2023-05-18 13:35:12.709
2023-05-18 13:35:17.736,0.69,105,0.01,2023-05-18 13:35:17.736
2023-05-18 13:35:24.024,0.69,105,0.01,2023-05-18 13:35:24.024
2023-05-18 13:35:29.884,0.69,105,0.01,2023-05-18 13:35:29.884
2023-05-18 13:35:40.783,0.69,105,0.01,2023-05-18 13:35:40.783
2023-05-18 13:35:46.217,0.69,105,0.01,2023-05-18 13:35:46.217
2023-05-18 13:35:51.976,0.69,105,0.01,2023-05-18 13:35:51.976
2023-05-18 13:36:00.311,0.69,105,0.01,2023-05-18 13:36:00.311
2023-05-18 13:36:06.058,0.69,105,0.01,2023-05-18 13:36:06.058
2023-05-18 13:36:11.818,0.69,105,0.01,2023-05-18 13:36:11.818
2023-05-18 13:36:24.003,0.69,105,0.01,2023-05-18 13:36:24.003
2023-05-18 13:36:29.758,0.69,105,0.01,2023-05-18 13:36:29.758
2023-05-18 13:36:34.782,0.69,105,0.01,2023-05-18 13:36:34.782
2023-05-18 13:36:41.077,0.69,105,0.01,2023-05-18 13:36:41.077
2023-05-18 13:36:46.703,0.69,105,0.01,2023-05-18 13:36:46.703
2023-05-18 13:36:57.916,0.69,105,0.01,2023-05-18 13:36:57.916
2023-05-18 13:37:03.865,0.69,105,0.01,2023-05-18 13:37:03.865
2023-05-18 13:37:09.408,0.69,105,0.01,2023-05-18 13:37:09.408
2023-05-18 13:37:15.217,0.68,105,0.01,2023-05-18 13:37:15.217
2023-05-18 13:37:20.977,0.68,105,0.01,2023-05-18 13:37:20.977
2023-05-18 13:37:29.592,0.69,105,0.01,2023-05-18 13:37:29.592
2023-05-18 13:37:36.328,0.69,105,0.01,2023-05-18 13:37:36.328
2023-05-18 13:37:55.890,0.69,105,0.01,2023-05-18 13:37:55.890
2023-05-18 13:38:01.622,0.69,105,0.01,2023-05-18 13:38:01.622
2023-05-18 13:38:07.328,0.69,105,0.01,2023-05-18 13:38:07.328
2023-05-18 13:38:13.078,0.68,105,0.01,2023-05-18 13:38:13.078
2023-05-18 13:38:18.849,0.68,105,0.01,2023-05-18 13:38:18.849
2023-05-18 13:38:30.702,0.68,105,0.01,2023-05-18 13:38:30.702
2023-05-18 13:38:42.054,0.68,105,0.01,2023-05-18 13:38:42.054
2023-05-18 13:38:53.240,0.68,105,0.01,2023-05-18 13:38:53.240
2023-05-18 13:38:59.177,0.68,105,0.01,2023-05-18 13:38:59.177
2023-05-18 13:39:05.269,0.68,105,0.01,2023-05-18 13:39:05.269
2023-05-18 13:39:11.014,0.68,105,0.01,2023-05-18 13:39:11.014
2023-05-18 13:39:16.850,0.68,105,0.01,2023-05-18 13:39:16.850
2023-05-18 13:39:22.630,0.68,105,0.01,2023-05-18 13:39:22.630
2023-05-18 13:39:28.433,0.68,105,0.01,2023-05-18 13:39:28.433
2023-05-18 13:39:34.785,0.68,105,0.01,2023-05-18 13:39:34.785
2023-05-18 13:39:40.907,0.68,105,0.01,2023-05-18 13:39:40.907
2023-05-18 13:39:49.751,0.69,105,0.01,2023-05-18 13:39:49.751
2023-05-18 13:39:55.706,0.68,105,0.01,2023-05-18 13:39:55.706
2023-05-18 13:40:01.626,0.68,105,0.01,2023-05-18 13:40:01.626
2023-05-18 13:40:07.319,0.68,105,0.01,2023-05-18 13:40:07.319
2023-05-18 13:40:13.228,0.68,105,0.01,2023-05-18 13:40:13.228
2023-05-18 13:40:18.958,0.68,105,0.01,2023-05-18 13:40:18.958
2023-05-18 13:40:24.620,0.69,104,0.01,2023-05-18 13:40:24.620
2023-05-18 13:40:34.710,0.69,105,0.01,2023-05-18 13:40:34.710
2023-05-18 13:40:45.264,0.69,105,0.01,2023-05-18 13:40:45.264
2023-05-18 13:41:03.606,0.69,105,0.01,2023-05-18 13:41:03.606
2023-05-18 13:41:30.423,0.68,104,0.01,2023-05-18 13:41:30.423
2023-05-18 13:41:35.268,0.69,104,0.01,2023-05-18 13:41:35.268
2023-05-18 13:41:41.877,0.69,104,0.01,2023-05-18 13:41:41.877
2023-05-18 13:41:53.288,0.69,104,0.01,2023-05-18 13:41:53.288
2023-05-18 13:42:41.142,0.69,104,0.01,2023-05-18 13:42:41.142
2023-05-18 13:45:44.865,0.68,104,0.01,2023-05-18 13:45:44.865
2023-05-18 13:45:57.690,0.68,104,0.01,2023-05-18 13:45:57.690
2023-05-18 13:46:03.950,0.69,104,0.01,2023-05-18 13:46:03.950
2023-05-18 13:46:09.142,0.69,104,0.01,2023-05-18 13:46:09.142
2023-05-18 13:46:15.424,0.69,104,0.01,2023-05-18 13:46:15.424
2023-05-18 13:46:26.371,0.69,104,0.01,2023-05-18 13:46:26.371
2023-05-18 13:46:40.627,0.69,104,0.01,2023-05-18 13:46:40.627
2023-05-18 13:46:47.625,0.68,104,0.01,2023-05-18 13:46:47.625
2023-05-18 13:46:52.715,0.68,104,0.01,2023-05-18 13:46:52.715
2023-05-18 13:46:58.665,0.68,104,0.01,2023-05-18 13:46:58.665
2023-05-18 13:47:09.474,0.68,104,0.01,2023-05-18 13:47:09.474
2023-05-18 13:47:20.455,0.69,104,0.01,2023-05-18 13:47:20.455
2023-05-18 13:47:31.216,0.69,104,0.01,2023-05-18 13:47:31.216
2023-05-18 13:47:41.812,0.69,104,0.01,2023-05-18 13:47:41.812
2023-05-18 13:47:52.658,0.7,104,0.01,2023-05-18 13:47:52.658
2023-05-18 13:48:03.320,0.69,104,0.01,2023-05-18 13:48:03.320
2023-05-18 13:48:08.328,0.7,104,0.01,2023-05-18 13:48:08.328
2023-05-18 13:48:17.381,0.69,104,0.01,2023-05-18 13:48:17.381
2023-05-18 13:48:23.467,0.69,104,0.01,2023-05-18 13:48:23.467
2023-05-18 13:48:29.155,0.69,104,0.01,2023-05-18 13:48:29.155
2023-05-18 13:48:35.023,0.69,104,0.01,2023-05-18 13:48:35.023
2023-05-18 13:48:40.790,0.69,104,0.02,2023-05-18 13:48:40.790
2023-05-18 13:48:46.568,0.69,104,0.02,2023-05-18 13:48:46.568
2023-05-18 13:48:52.352,0.69,104,0.02,2023-05-18 13:48:52.352
2023-05-18 13:48:58.112,0.69,104,0.02,2023-05-18 13:48:58.112
2023-05-18 13:49:09.798,0.69,104,0.02,2023-05-18 13:49:09.798
2023-05-18 13:49:14.810,0.69,104,0.02,2023-05-18 13:49:14.810
2023-05-18 13:49:20.715,0.7,104,0.02,2023-05-18 13:49:20.715
2023-05-18 13:49:31.545,0.69,104,0.02,2023-05-18 13:49:31.545
2023-05-18 13:49:43.105,0.7,104,0.02,2023-05-18 13:49:43.105
2023-05-18 13:49:48.844,0.69,104,0.02,2023-05-18 13:49:48.844
2023-05-18 13:49:54.616,0.7,104,0.02,2023-05-18 13:49:54.616
2023-05-18 13:50:00.339,0.69,104,0.02,2023-05-18 13:50:00.339
2023-05-18 13:50:06.481,0.7,104,0.02,2023-05-18 13:50:06.481
2023-05-18 13:50:12.199,0.69,104,0.02,2023-05-18 13:50:12.199
2023-05-18 13:50:18.056,0.7,104,0.02,2023-05-18 13:50:18.056
2023-05-18 13:50:23.795,0.7,104,0.02,2023-05-18 13:50:23.795
2023-05-18 13:50:29.788,0.7,104,0.02,2023-05-18 13:50:29.788
2023-05-18 13:50:35.640,0.7,104,0.02,2023-05-18 13:50:35.640
2023-05-18 13:50:41.746,0.7,104,0.02,2023-05-18 13:50:41.746
2023-05-18 13:50:47.518,0.7,104,0.02,2023-05-18 13:50:47.518
2023-05-18 13:50:53.282,0.7,104,0.02,2023-05-18 13:50:53.282
2023-05-18 13:50:59.066,0.7,104,0.02,2023-05-18 13:50:59.066
2023-05-18 13:51:04.995,0.69,104,0.02,2023-05-18 13:51:04.995
2023-05-18 13:51:10.749,0.69,104,0.02,2023-05-18 13:51:10.749
2023-05-18 13:51:16.532,0.7,104,0.02,2023-05-18 13:51:16.532
2023-05-18 13:51:55.482,0.7,104,0.02,2023-05-18 13:51:55.482
2023-05-18 13:52:01.406,0.7,104,0.02,2023-05-18 13:52:01.406
2023-05-18 13:52:07.052,0.7,104,0.02,2023-05-18 13:52:07.052
2023-05-18 13:52:15.683,0.7,104,0.02,2023-05-18 13:52:15.683
2023-05-18 13:52:21.964,0.7,104,0.02,2023-05-18 13:52:21.964
2023-05-18 13:52:33.696,0.69,104,0.02,2023-05-18 13:52:33.696
2023-05-18 13:52:44.499,0.7,104,0.02,2023-05-18 13:52:44.499
2023-05-18 13:52:55.496,0.7,104,0.02,2023-05-18 13:52:55.496
2023-05-18 13:53:06.256,0.7,104,0.02,2023-05-18 13:53:06.256
2023-05-18 13:53:17.294,0.7,104,0.02,2023-05-18 13:53:17.294
2023-05-18 13:53:28.022,0.7,104,0.02,2023-05-18 13:53:28.022
2023-05-18 13:53:38.935,0.7,104,0.02,2023-05-18 13:53:38.935
2023-05-18 13:53:49.787,0.69,104,0.02,2023-05-18 13:53:49.787
2023-05-18 13:54:00.821,0.7,104,0.02,2023-05-18 13:54:00.821
2023-05-18 13:54:06.424,0.7,104,0.02,2023-05-18 13:54:06.424
2023-05-18 13:54:17.432,0.7,104,0.02,2023-05-18 13:54:17.432
2023-05-18 13:54:23.191,0.7,104,0.02,2023-05-18 13:54:23.191
2023-05-18 13:54:28.821,0.7,104,0.02,2023-05-18 13:54:28.821
2023-05-18 13:54:34.663,0.7,104,0.02,2023-05-18 13:54:34.663
2023-05-18 13:54:40.761,0.7,104,0.02,2023-05-18 13:54:40.761
2023-05-18 13:54:46.420,0.7,105,0.02,2023-05-18 13:54:46.420
2023-05-18 13:54:58.607,0.69,104,0.02,2023-05-18 13:54:58.607
2023-05-18 13:55:04.351,0.69,104,0.02,2023-05-18 13:55:04.351
2023-05-18 13:55:10.091,0.69,104,0.02,2023-05-18 13:55:10.091
2023-05-18 13:55:15.883,0.69,104,0.02,2023-05-18 13:55:15.883
2023-05-18 13:55:21.976,0.7,104,0.02,2023-05-18 13:55:21.976
2023-05-18 13:55:27.712,0.69,104,0.02,2023-05-18 13:55:27.712
2023-05-18 13:55:33.516,0.7,104,0.02,2023-05-18 13:55:33.516
2023-05-18 13:55:39.305,0.7,104,0.02,2023-05-18 13:55:39.305
2023-05-18 13:55:44.819,0.7,104,0.02,2023-05-18 13:55:44.819
2023-05-18 13:55:50.321,0.7,104,0.02,2023-05-18 13:55:50.321
2023-05-18 13:55:56.587,0.7,104,0.02,2023-05-18 13:55:56.587
2023-05-18 13:56:08.021,0.7,104,0.02,2023-05-18 13:56:08.021
2023-05-18 13:56:13.073,0.7,105,0.02,2023-05-18 13:56:13.073
2023-05-18 13:56:18.953,0.71,104,0.02,2023-05-18 13:56:18.953
2023-05-18 13:56:29.624,0.71,104,0.02,2023-05-18 13:56:29.624
2023-05-18 13:56:34.641,0.7,104,0.02,2023-05-18 13:56:34.641
2023-05-18 13:56:40.427,0.71,104,0.02,2023-05-18 13:56:40.427
2023-05-18 13:56:45.427,0.71,105,0.02,2023-05-18 13:56:45.427
2023-05-18 13:56:50.951,0.71,104,0.02,2023-05-18 13:56:50.951
2023-05-18 13:56:56.019,0.71,104,0.02,2023-05-18 13:56:56.019
2023-05-18 13:57:02.493,0.71,105,0.02,2023-05-18 13:57:02.493
2023-05-18 13:57:08.180,0.71,105,0.02,2023-05-18 13:57:08.180
2023-05-18 13:57:14.798,0.71,104,0.02,2023-05-18 13:57:14.798
2023-05-18 13:57:21.073,0.71,104,0.02,2023-05-18 13:57:21.073
2023-05-18 13:57:26.732,0.71,105,0.02,2023-05-18 13:57:26.732
2023-05-18 13:57:32.813,0.71,105,0.02,2023-05-18 13:57:32.813
2023-05-18 13:57:38.964,0.71,105,0.02,2023-05-18 13:57:38.964
2023-05-18 13:57:44.702,0.71,105,0.02,2023-05-18 13:57:44.702
2023-05-18 13:57:50.511,0.71,105,0.02,2023-05-18 13:57:50.511
2023-05-18 13:57:56.285,0.71,105,0.02,2023-05-18 13:57:56.285
2023-05-18 13:58:02.387,0.71,105,0.02,2023-05-18 13:58:02.387
2023-05-18 13:58:08.014,0.71,105,0.02,2023-05-18 13:58:08.014
2023-05-18 13:58:14.123,0.71,105,0.02,2023-05-18 13:58:14.123
2023-05-18 13:58:19.918,0.71,105,0.02,2023-05-18 13:58:19.918
2023-05-18 13:58:25.963,0.71,105,0.02,2023-05-18 13:58:25.963
2023-05-18 13:58:32.223,0.71,104,0.02,2023-05-18 13:58:32.223
2023-05-18 13:58:38.131,0.71,105,0.02,2023-05-18 13:58:38.131
2023-05-18 13:58:44.091,0.71,105,0.02,2023-05-18 13:58:44.091
2023-05-18 13:58:50.261,0.71,105,0.02,2023-05-18 13:58:50.261
2023-05-18 13:58:56.053,0.71,105,0.02,2023-05-18 13:58:56.053
2023-05-18 13:59:01.826,0.71,105,0.02,2023-05-18 13:59:01.826
2023-05-18 13:59:13.061,0.71,105,0.02,2023-05-18 13:59:13.061
